index,training_iteration,mean_loss,mean_reward_target_window,epsilon,episode_mean_reward,makespan,cost,deadline_success_rate,budget_success_rate,both_success_rate
432,43200,0.09602617766708135,tensor(0.7721),0.010000000411978342,,3611.259616365269,0.5258,0.5303243566538761,0.033341788205453395,1
433,43300,0.10986716721206903,tensor(0.8254),0.010000000391885921,,8272.892129449221,4.994800000000001,0.15788091637868826,0.04525095125928611,1
434,43400,0.08625064261257648,tensor(0.8791),0.01000000037277342,,6545.289575844718,2.3659,0.7461510881519091,0.1782893745290128,1
435,43500,0.07789122745394707,tensor(0.8775),0.010000000354593046,,8317.083824586629,53.69439999999995,0.15345461897228746,0.12496369391174816,1
436,43600,0.0856112054362893,tensor(0.8771),0.010000000337299338,,10306.75240660702,1.9714999999999998,1.583668539693618,0.6258730158730158,0
437,43700,0.1013766822591424,tensor(0.8996),0.010000000320849056,,13814.168224299065,6.638100000000001,0.23715179975490375,0.07832566371681418,1
438,43800,0.09701840873807668,tensor(0.8727),0.010000000305201063,,24588.080693553453,73.60809999999998,0.15671392284390764,0.054147491540385444,1
439,43900,0.12033108320087195,tensor(0.8727),0.010000000290316231,,29892.76654280674,130.6537,0.18085233852259153,0.1015440633573488,1
440,44000,0.12349075881764293,tensor(0.8220),0.010000000276157342,,37389.50331072674,281.4836000000003,0.22047223853070216,0.08574236193609318,1
441,44100,0.10910115119069815,tensor(0.7763),0.010000000262688989,,3744.9316237333414,44.69039999999999,0.2681159960231723,0.3633661273274249,1
442,44200,0.10933966442942619,tensor(0.8054),0.010000000249877496,,4931.178530946215,43.11239999999999,0.3996147865040454,0.45286134453781496,1
443,44300,0.07808508414775134,tensor(0.8611),0.010000000237690827,,4109.945736258207,1.0515,0.45679463045362273,0.0792388847023361,1
444,44400,0.0974025522172451,tensor(0.8985),0.010000000226098508,,11861.588632856754,45.084399999999974,0.20494434817863696,0.08684105092842279,1
445,44500,0.07347937881946563,tensor(0.9209),0.010000000215071555,,11558.869158878504,8.0836,0.19341215190360614,0.06103133257833145,1
446,44600,0.07831724924966693,tensor(0.9216),0.010000000204582391,,19564.243138477712,66.77299999999998,0.11749169246936322,0.18295977641385353,1
447,44700,0.08981753565371037,tensor(0.9106),0.010000000194604789,,24878.933780532618,65.4585,0.1515112972744496,0.10917392174522166,1
448,44800,0.0903964937105775,tensor(0.8788),0.010000000185113801,,22553.711358964927,7.6891,0.40583688795679596,0.17415855039637598,1
449,44900,0.11024449875578285,tensor(0.8968),0.010000000176085695,,23913.710886547335,64.0127,0.14791445083976107,0.20872118425771952,1
450,45000,0.07954747464507818,tensor(0.9323),0.010000000167497894,,44941.32239754559,111.79089999999997,0.27189665567604226,0.7819732792389477,1
451,45100,0.07100970167666673,tensor(0.8715),0.010000000159328925,,9019.762248995987,31.414400000000008,0.15940904429807778,0.10578663793103452,1
452,45200,0.07172019813209772,tensor(0.8098),0.010000000151558363,,13260.910275519294,41.53579999999999,0.9866308256714205,0.33934477124182993,1
453,45300,0.09721113102510572,tensor(0.7739),0.010000000144166774,,10273.300995474336,3.6804000000000006,1.5785286134269088,0.08976585365853659,0
454,45400,0.08282398657873273,tensor(0.8608),0.010000000137135678,,14683.776806622729,1.6431000000000002,0.24174869091888831,0.06461266220998821,1
455,45500,0.1034053615666926,tensor(0.8195),0.010000000130447492,,13601.836648866225,0.8544,0.23914358508118225,0.017201530098651097,1
456,45600,0.07426793387159705,tensor(0.7847),0.010000000124085492,,28570.948621832344,253.4213000000004,0.17297508491863747,0.11751291420516216,1
457,45700,0.09374941134825349,tensor(0.8187),0.010000000118033772,,29510.512578753995,60.98939999999998,0.17908925911407397,0.12088838675150142,1
458,45800,0.08499252093955874,tensor(0.8859),0.010000000112277196,,35900.77178027403,112.44949999999996,0.21720099148169353,0.15731163090008665,1
459,45900,0.07865719869732857,tensor(0.8656),0.010000000106801374,,37485.56283926193,51.788099999999964,2.6539860763765817,0.31580035368010223,0
460,46000,0.09687642518430949,tensor(0.9341),0.010000000101592608,,47463.78938067574,149.05640000000002,0.2839126971800541,0.08934895848943505,1
461,46100,0.06390467474237084,tensor(0.8649),0.010000000096637878,,4534.756236159596,51.78819999999998,0.3292520991337769,0.38079558823529397,1
462,46200,0.05187650045379996,tensor(0.8849),0.010000000091924794,,5536.822438568079,5.257700000000001,0.6293459955134022,0.15845991561181436,1
463,46300,0.057132436539977786,tensor(0.8474),0.010000000087441568,,9240.53313087872,16.430200000000003,1.0503303269792834,0.24759192284508744,0
464,46400,0.057729432731866835,tensor(0.8322),0.010000000083176993,,11218.384615384617,28.588700000000006,0.19383107893731782,0.06608117791184154,1
465,46500,0.07160519853234291,tensor(0.9070),0.010000000079120403,,14566.20912902935,1.9716,0.240098298270947,0.03938473831402317,1
466,46600,0.0773889453522861,tensor(0.9219),0.010000000075261655,,28017.699035393915,58.36049999999999,0.16776429393660658,0.05337281082811284,1
467,46700,0.09450995249673724,tensor(0.8774),0.010000000071591101,,30776.40011259994,253.8160000000004,0.1819891835198326,0.05773636752408952,1
468,46800,0.08189869299530983,tensor(0.8247),0.010000000068099563,,31678.26478268114,142.74689999999998,0.19711604170477842,0.07009629549606175,1
469,46900,0.08619459433481097,tensor(0.8204),0.010000000064778308,,31316.936860887115,129.07629999999995,0.18732756334056805,0.07737227633747937,1
470,47000,0.1135687967017293,tensor(0.8636),0.010000000061619031,,30832.500311526477,125.92189999999994,0.18191917432223775,0.10712199064227983,1
471,47100,0.0770685601606965,tensor(0.8877),0.010000000058613836,,5824.986823380768,38.7756,0.4343799109001467,0.2591951871657754,1
472,47200,0.08789165705442428,tensor(0.8279),0.010000000055755206,,9799.96511654093,26.74880000000001,0.1657113169487252,0.1125933409100476,1
473,47300,0.06796196717768907,tensor(0.7973),0.010000000053035992,,5656.246169046155,15.510000000000003,0.09709582094233016,0.05177075336292935,1
474,47400,0.046453520003706214,tensor(0.8990),0.010000000050449397,,10121.695100748067,53.95719999999996,0.1757350092627062,0.12913054924015785,1
475,47500,0.17293519929051399,tensor(0.8064),0.01000000004798895,,9006.33821670579,22.6739,0.15018040175510358,0.06626501446649326,1
476,47600,0.07140953198075295,tensor(0.7460),0.010000000045648503,,11588.832190299663,23.1994,0.20412166860298833,0.06718232364183946,1
477,47700,0.10131800513714552,tensor(0.8212),0.010000000043422198,,14533.908246068386,35.3579,0.2311716654671408,0.07239389037898487,1
478,47800,0.08092822000384331,tensor(0.9296),0.010000000041304472,,27325.37338195341,267.68380000000036,0.1615823284387423,0.24356368797940034,1
479,47900,0.0757925285026431,tensor(0.8921),0.01000000003929003,,27685.63935742972,95.69049999999994,0.16531446137289893,0.7049543244437891,1
480,48000,0.09358492445200682,tensor(0.8187),0.010000000037373832,,30463.66644204424,135.7806,0.1895582787146026,0.05834103877354599,1
481,48100,0.07570496894419193,tensor(0.9396),0.010000000035551088,,6198.177582797041,26.025500000000005,0.4727416769414262,0.31893995098039224,1
482,48200,0.09052000949159264,tensor(0.8304),0.010000000033817243,,8893.960829268643,42.78429999999997,0.15441882739563606,0.15358545428438086,1
483,48300,0.06998506311327218,tensor(0.8309),0.010000000032167956,,12025.988789461246,18.861900000000006,0.2143429309981454,0.0629590440268367,1
484,48400,0.08852998588234186,tensor(0.9040),0.010000000030599105,,11642.855421686745,29.8377,0.8453452375089302,0.18282904411764708,1
485,48500,0.08288842050358652,tensor(0.8850),0.01000000002910677,,16874.932710280376,48.370699999999964,1.2397163892468133,0.23711127450980374,0
486,48600,0.08087711334228516,tensor(0.9386),0.010000000027687216,,27079.145574555707,74.13319999999999,0.16792547925729764,0.09254965605922522,1
487,48700,0.08790787782520056,tensor(0.8875),0.010000000026336895,,30862.78878504673,99.89639999999994,0.1891825019242752,0.7424481605351165,1
488,48800,0.08023015955463052,tensor(0.8662),0.010000000025052429,,37706.80004522665,120.66419999999994,0.22678031972319415,0.05629569842306612,1
489,48900,0.08365792278200387,tensor(0.8091),0.010000000023830608,,41925.98595348946,250.0693000000003,0.247759130919166,0.08180165651516846,1
490,49000,0.08549418732523918,tensor(0.9097),0.010000000022668374,,49573.75125916734,291.3420000000003,0.29646324794219625,0.05898889030619999,1
491,49100,0.07324359884485603,tensor(0.9669),0.010000000021562825,,6523.0558541859755,3.943500000000001,0.7108745386586868,0.1980662983425415,1
492,49200,0.10455865021795034,tensor(0.9605),0.010000000020511194,,5775.5347350959655,23.134100000000004,0.4298280277815087,0.21262959558823533,1
493,49300,0.08771299906075,tensor(0.8604),0.010000000019510851,,9675.413161815059,16.167199999999998,0.18217459850461393,0.11717909690512429,1
494,49400,0.11118110256269574,tensor(0.8217),0.010000000018559297,,6840.417262622475,43.44129999999999,0.5217259887303746,0.22815808823529407,1
495,49500,0.09458154715597629,tensor(0.8039),0.01000000001765415,,14653.33299784328,35.818200000000004,0.2643655496892973,0.18499225286643944,1
496,49600,0.08644012283533811,tensor(0.8665),0.010000000016793145,,26509.894161260425,57.83489999999999,0.16144375359541377,0.21703279795857094,1
497,49700,0.06284210603684187,tensor(0.9137),0.010000000015974134,,31218.73102236165,69.205,0.1919825576717439,0.09404897803870406,1
498,49800,0.0656256659142673,tensor(0.9194),0.010000000015195066,,27966.653815261045,260.51950000000033,0.16990898614569414,0.04855736702707646,1
499,49900,0.06172007201239467,tensor(0.9448),0.010000000014453994,,30128.738519481492,126.44789999999995,0.17776681032856903,0.053784501129301845,1
500,50000,0.055916682854294776,tensor(0.9447),0.010000000013749065,,38714.36067626102,266.03960000000035,0.23520574950560424,0.05234104757014335,1
501,50100,0.055697751101106405,tensor(0.9405),0.010000000013078514,,4717.645783132529,42.06159999999999,0.40804931065216066,0.2825201504567436,1
502,50200,0.05919292965903878,tensor(0.8779),0.010000000012440668,,3537.9801668211303,16.824500000000004,0.4155763501692185,0.25353375527426164,1
503,50300,0.04822205137461424,tensor(0.7837),0.01000000001183393,,2536.841952425085,0.0,0.3698424685534256,0.0,1
504,50400,0.08264606582000851,tensor(0.6853),0.010000000011256782,,1461.320993535608,0.5258,0.22678994235052505,0.009263565891472869,1
505,50500,0.07737850196659565,tensor(0.8420),0.010000000010707782,,2755.393912657013,14.984300000000001,0.30027941202221126,0.15053546313039984,1
506,50600,0.0786446763202548,tensor(0.8434),0.010000000010185557,,4498.674513438369,0.8544,0.08585327157147223,0.012900498263626756,1
507,50700,0.07724569190293551,tensor(0.8289),0.010000000009688802,,6204.317207290702,13.933000000000003,0.11164197090350701,0.04733641367126454,1
508,50800,0.09741352532058954,tensor(0.9381),0.010000000009216274,,8162.1046648131,46.07079999999997,0.13087976733802914,0.15900738593221497,1
509,50900,0.07377552449703216,tensor(0.8939),0.010000000008766791,,4884.246957059007,8.609299999999998,0.08041257528928307,0.08465388397246802,1
510,51000,0.06057312790304423,tensor(0.8733),0.010000000008339229,,26978.48829913137,65.19559999999997,0.16289669681047164,0.30770058523692645,1
511,51100,0.06830447021871805,tensor(0.8218),0.010000000007932521,,11580.04126527678,11.172400000000001,0.18957820089744462,0.08368838951310863,1
512,51200,0.08605407310649753,tensor(0.8078),0.010000000007545647,,11656.707707507694,15.247300000000003,1.3727727604892141,0.4595328511151297,0
513,51300,0.0901833239197731,tensor(0.8589),0.01000000000717764,,9228.449324661244,9.595400000000001,1.0674206557656467,0.361544837980407,0
514,51400,0.09877565618604421,tensor(0.9186),0.010000000006827584,,12882.869158878506,31.08610000000001,0.2269143867063157,0.180042279624696,1
515,51500,0.08711216278374195,tensor(0.9074),0.010000000006494598,,17910.421686746984,1.3145000000000002,0.2866035239521453,0.07875973636908329,1
516,51600,0.09914878662675619,tensor(0.9116),0.010000000006177854,,19502.27141087715,39.6301,0.3251997521245519,0.1544310653885122,1
517,51700,0.09295159790664911,tensor(0.9199),0.010000000005876556,,30103.93244804939,70.45309999999998,0.1809206120571105,0.1847271821495057,1
518,51800,0.08551694590598345,tensor(0.8715),0.010000000005589952,,33247.49345794392,291.40750000000025,0.19882820335603008,0.16717293405616282,1
519,51900,0.09793883688747883,tensor(0.9120),0.010000000005317327,,33142.140562249,131.44219999999996,0.1994586111430521,0.058989776592975544,1
520,52000,0.08062895797193051,tensor(0.9037),0.010000000005057998,,37326.09959839357,131.83759999999995,0.22582427727556903,0.05763619115069007,1
521,52100,0.07733000997453927,tensor(0.8775),0.010000000004811316,,17486.200803212854,31.349200000000007,0.33456539339419555,0.2840115963036783,1
522,52200,0.07922121707350016,tensor(0.9298),0.010000000004576666,,19759.433161546258,8.543900000000002,1.5070732394192004,0.6282279411764707,0
523,52300,0.0735690163075924,tensor(0.8482),0.010000000004353459,,16874.78312842393,33.4518,0.28635097337544735,0.1459757374759993,1
524,52400,0.0734736287035048,tensor(0.8314),0.010000000004141139,,21775.3421068891,56.91499999999998,0.14342794251807361,0.0758300468983159,1
525,52500,0.0682597467303276,tensor(0.8711),0.010000000003939174,,31765.22652788806,121.71589999999996,0.1911719598798009,0.09286257066780597,1
526,52600,0.06671560803428292,tensor(0.9045),0.010000000003747057,,32709.824158171148,289.8313000000003,0.19626473475870226,0.048605517757210004,1
527,52700,0.058557377643883225,tensor(0.8480),0.01000000000356431,,34214.06960927823,245.92930000000032,0.2037600277599886,0.1862762073562385,1
528,52800,0.06422795141115785,tensor(0.8343),0.010000000003390477,,36440.35291936979,248.55860000000038,0.22082445940114243,0.09068172199927048,1
529,52900,0.06959562322124839,tensor(0.8388),0.010000000003225122,,38344.355164363966,235.54520000000042,0.22957671475413663,0.06620548149272454,1
530,53000,0.05409523278474808,tensor(0.8144),0.010000000003067831,,41780.596650873806,257.7586000000003,0.25231259581007526,0.05555621174239164,1
531,53100,0.0538859530352056,tensor(0.9024),0.010000000002918211,,5232.335558769948,7.7551000000000005,0.7621722787474997,0.12942423230974634,1
532,53200,0.07674989785999059,tensor(0.8193),0.010000000002775889,,9871.718072289157,6.046300000000001,0.18587074745991025,0.14608117902875092,1
533,53300,0.04890138929709792,tensor(0.8259),0.010000000002640506,,8183.060240963854,1.7088,1.2822897456694016,0.04167804878048781,0
534,53400,0.0613072425685823,tensor(0.8017),0.010000000002511727,,14393.307665168222,6.703700000000002,0.2530590011542082,0.13496476746527084,1
535,53500,0.0800235534273088,tensor(0.5941),0.01000000000238923,,11448.348911053332,14.655800000000005,0.2040474761489054,0.12229472630173568,1
536,53600,0.07178941126912833,tensor(0.8272),0.010000000002272705,,15287.460871187184,45.41309999999997,1.2641390330076279,0.5592057628370887,0
537,53700,0.08859534125775098,tensor(0.7691),0.010000000002161865,,26994.610419247085,59.93789999999997,0.16211424297169266,0.058653390742734096,1
538,53800,0.09621030773967504,tensor(0.8127),0.010000000002056428,,34159.76427249628,259.7959000000004,0.20416176269136954,0.06259930990279855,1
539,53900,0.10980737712234259,tensor(0.8634),0.010000000001956135,,33280.948285449485,111.72649999999993,0.21467529793379292,0.1473867159158366,1
540,54000,0.08313884310424328,tensor(0.8231),0.010000000001860734,,37604.247636123204,57.57179999999998,0.2270552618830271,0.40758796460176977,1
541,54100,0.09614607851952314,tensor(0.9092),0.010000000001769985,,8369.917631299058,3.549100000000001,1.2973619475964557,0.18758456659619455,0
542,54200,0.109758041203022,tensor(0.9254),0.010000000001683662,,10182.920496941037,9.3326,1.1778208117161915,0.3516428033157498,0
543,54300,0.08662232160568237,tensor(0.9295),0.010000000001601549,,15618.016822429905,50.868499999999976,1.1912029567573432,0.2877177601809953,0
544,54400,0.07932663392275571,tensor(0.9147),0.01000000000152344,,33165.122501797276,137.8179,0.20012216972419675,0.16736034876378297,1
545,54500,0.07450538277626037,tensor(0.8329),0.010000000001449141,,33580.61974829584,124.60779999999993,0.20106520528627578,0.09617767829577024,1
546,54600,0.07603220868855715,tensor(0.8355),0.010000000001378465,,34095.34451652765,224.63580000000033,0.20730859864772347,0.14533325569659583,1
547,54700,0.07472897961735725,tensor(0.8121),0.010000000001311238,,39679.5808435756,241.32900000000035,0.2347347217824386,0.07520872353753295,1
548,54800,0.10576608698815107,tensor(0.8239),0.010000000001247287,,40774.824849938945,252.50160000000045,0.24111257507230568,0.04594990127658034,1
549,54900,0.12088360112160444,tensor(0.8258),0.010000000001186456,,41467.79011430337,209.5199000000003,0.2504235603353558,0.3838485636816655,1
550,55000,0.09747392766177654,tensor(0.8480),0.010000000001128592,,41503.06394579036,247.24410000000034,0.2455220030382753,0.05136813915124727,1
551,55100,0.1025179311260581,tensor(0.8934),0.01000000000107355,,3797.2654205607478,24.251200000000004,0.3098346592840886,0.12798817817183875,1
552,55200,0.08156665850430728,tensor(0.9007),0.010000000001021192,,5729.994996520953,0.1314,0.8450310503495825,0.04171428571428571,1
553,55300,0.08414239797741174,tensor(0.9059),0.010000000000971388,,6755.632981073091,3.6146000000000007,0.7701298531672788,0.09079628234112033,1
554,55400,0.07025219332426787,tensor(0.8480),0.010000000000924013,,9857.499000043752,48.23929999999998,0.7334121244619847,0.19705596405228748,1
555,55500,0.05949120048433542,tensor(0.9073),0.010000000000878948,,13563.158488344916,4.008800000000001,0.2286323382502829,0.14630656934306574,1
556,55600,0.06019091300666332,tensor(0.8998),0.010000000000836081,,15910.228052583177,9.398,0.26277244996012517,0.15616483881688267,1
557,55700,0.0651777582988143,tensor(0.9423),0.010000000000795305,,21540.22572551791,5.5206,0.3642318242871752,0.0743615301724138,1
558,55800,0.05479943875223398,tensor(0.9396),0.010000000000756518,,24819.056375551394,128.55039999999997,0.14936797776385588,0.04903827300366593,1
559,55900,0.06214376023039222,tensor(0.9643),0.010000000000719622,,35403.95998902047,69.92789999999997,0.2127730694822919,0.15279109401970845,1
560,56000,0.08590255493298173,tensor(0.9721),0.010000000000684526,,32992.20290722754,259.73080000000033,0.19526573991705365,0.19006176091792554,1
561,56100,0.06878203922882677,tensor(0.8723),0.01000000000065114,,5405.81427016477,4.337700000000001,0.10563192808662605,0.04113513513513514,1
562,56200,0.05188850654289126,tensor(0.8236),0.010000000000619385,,4037.1797320121605,1.0515,0.47362724977735243,0.032009132420091325,1
563,56300,0.08373499790206551,tensor(0.8173),0.010000000000589176,,3765.467560727746,9.200800000000001,0.4313284941262697,0.06933011830306685,1
564,56400,0.11088748192414641,tensor(0.7861),0.010000000000560443,,6905.876611839163,30.23210000000001,0.7872573533771576,0.2847518131298861,1
565,56500,0.12551285283640026,tensor(0.7928),0.010000000000533108,,9723.252144739994,37.0664,0.17330054102195286,0.14555821716080897,1
566,56600,0.08001329526305198,tensor(0.8082),0.010000000000507108,,7405.167496152835,2.103,0.1184978855871239,0.013265627956853593,1
567,56700,0.09812953494489193,tensor(0.8807),0.010000000000482376,,5878.554336974064,8.6749,0.0962384960080517,0.07997510832488244,1
568,56800,0.06938949352130294,tensor(0.7827),0.010000000000458852,,8953.45160830237,9.069400000000002,0.15369605710109097,0.09586090265299653,1
569,56900,0.08163718268275261,tensor(0.8300),0.010000000000436472,,8435.143485414434,26.0913,0.13525795884402728,0.07504400598251265,1
570,57000,0.08011325433850289,tensor(0.9065),0.010000000000415185,,32745.1618886762,73.08179999999999,0.19679404812085724,0.07370014420992123,1
571,57100,0.1020193363726139,tensor(0.8557),0.010000000000394938,,9689.523076923082,18.7969,0.15411843458421018,0.3463589460106873,1
572,57200,0.07754972383379936,tensor(0.7954),0.010000000000375675,,5936.598806440719,2.8917,0.8769017892901622,0.11461355529131986,1
573,57300,0.06914634633809329,tensor(0.8139),0.010000000000357353,,11372.483930449398,32.33480000000001,0.19283165320077933,0.12098177872563329,1
574,57400,0.10097317930310964,tensor(0.9476),0.010000000000339926,,10308.513500154466,32.4005,0.16641206469591624,0.1380212992545261,1
575,57500,0.07566921342164278,tensor(0.8419),0.010000000000323347,,7298.532710280375,6.3095000000000026,0.8433680851904112,0.3201166920345004,1
576,57600,0.07239395957440138,tensor(0.8625),0.010000000000307577,,11965.578246847926,12.815700000000005,0.8922950335049674,0.2355827205882354,1
577,57700,0.09268917979672552,tensor(0.7995),0.010000000000292577,,22451.06915887851,76.23669999999998,0.1368181511249878,0.07281442215854822,1
578,57800,0.0728386563807726,tensor(0.8289),0.010000000000278307,,28771.98824110244,65.1953,0.17533820805949385,0.08302489652976759,1
579,57900,0.08765144575387239,tensor(0.7952),0.010000000000264735,,31537.77235585946,72.03009999999998,0.19274779715301943,0.08467952787378615,1
580,58000,0.08668143056333065,tensor(0.8061),0.010000000000251823,,33938.53350598656,127.76139999999992,0.2001203103236326,0.05015522195876447,1
581,58100,0.09027415007352829,tensor(0.8965),0.010000000000239541,,8048.644355711847,49.882199999999976,0.14739362990590943,0.14817228575672056,1
582,58200,0.07588814564049244,tensor(0.8182),0.01000000000022786,,4206.10722495825,15.510300000000004,0.4967465729916881,0.12425138187935596,1
583,58300,0.058381255492568014,tensor(0.8247),0.010000000000216747,,7174.2884255931,0.5258,1.1134148251095057,0.05558139534883721,0
584,58400,0.056097248755395415,tensor(0.8932),0.010000000000206176,,5518.959313769536,12.158500000000002,0.6383576441282619,0.13087728740581273,1
585,58500,0.053507028073072435,tensor(0.8419),0.01000000000019612,,8335.786345381528,5.5863000000000005,0.15320368296283093,0.019682545275174407,1
586,58600,0.05363268632441759,tensor(0.8756),0.010000000000186556,,10057.170824866713,12.947099999999999,0.17461472514954007,0.1549252123967931,1
587,58700,0.05632107447832823,tensor(0.8652),0.010000000000177457,,25401.996354649367,70.97819999999999,0.15415607218045285,0.12310208470637203,1
588,58800,0.052984279990196226,tensor(0.9557),0.010000000000168803,,24857.535960229536,140.51269999999997,0.15237154611599185,0.10442848224504658,1
589,58900,0.05154551578685641,tensor(0.9345),0.01000000000016057,,28014.15991839086,82.02039999999998,0.173277125399934,0.0764110638060014,1
590,59000,0.053383463099598884,tensor(0.8541),0.01000000000015274,,29907.159879540868,134.99109999999996,0.18332469469519067,0.06270314837007514,1
591,59100,0.05172825748100877,tensor(0.8063),0.01000000000014529,,4794.702579302563,26.025300000000012,0.5329010486745627,0.3268278287077736,1
592,59200,0.06799130991101265,tensor(0.8107),0.010000000000138204,,6416.984015810065,0.0657,0.9958848476464756,0.004166138237159163,1
593,59300,0.07161010980606079,tensor(0.8629),0.010000000000131463,,10932.205352250123,4.4689000000000005,0.18766358847600567,0.07085619153321707,1
594,59400,0.06614251984283329,tensor(0.9012),0.010000000000125051,,12615.579439252337,14.655700000000001,0.21656059614603937,0.1327749592317449,1
595,59500,0.0609339777007699,tensor(0.8738),0.010000000000118954,,10458.011663229381,43.572999999999986,0.17628929589428083,0.11360152257795388,1
596,59600,0.07441397402435541,tensor(0.8875),0.010000000000113151,,8813.408635734788,36.14649999999999,0.15900557361013756,0.11880135410504171,1
597,59700,0.0843597181327641,tensor(0.9696),0.010000000000107633,,7962.798841273525,12.5527,0.13512204462947192,0.10955402338977134,1
598,59800,0.07326913453638553,tensor(0.9259),0.010000000000102384,,12653.261697442991,14.0642,0.22027773077794036,0.06887463271302645,1
599,59900,0.07906746625900268,tensor(0.9377),0.010000000000097391,,25376.269205778506,73.73879999999997,0.1545400418389979,0.11068567997598314,1
600,60000,0.07592184463515878,tensor(0.9767),0.010000000000092641,,35642.262532355846,77.28749999999998,0.21531685562595773,0.05819009328484628,1
601,60100,0.09299638973549008,tensor(0.9471),0.010000000000088122,,9348.604448563488,17.219200000000008,1.0600490585204367,0.23591176873544334,0
602,60200,0.08996916236355901,tensor(0.8305),0.010000000000083826,,10192.718748390942,34.96359999999999,0.1799709995276967,0.1755729637440996,1
603,60300,0.11421710532158613,tensor(0.7909),0.010000000000079737,,10660.563018140141,21.030800000000006,1.2152847638174504,0.2112798874824192,0
604,60400,0.08003510000184179,tensor(0.8250),0.010000000000075848,,15613.654618473898,6.243600000000002,0.27615143526178276,0.05098481136697699,1
605,60500,0.08751294298097491,tensor(0.7809),0.010000000000072149,,27349.288353413653,130.78519999999997,0.16448705139523323,0.05742842589665225,1
606,60600,0.10392643580213189,tensor(0.8599),0.01000000000006863,,26068.88439758937,62.829499999999975,0.16031308571489855,0.056923153584112464,1
607,60700,0.10391697153449059,tensor(0.7494),0.010000000000065283,,32194.863286936386,274.19050000000027,0.19437067818138296,0.10796474289561875,1
608,60800,0.08659012408927083,tensor(0.9138),0.010000000000062098,,26856.68594377509,127.10529999999994,0.16064781685381468,0.1306122386065868,1
609,60900,0.07845106219872833,tensor(0.9334),0.010000000000059071,,28612.579581878927,62.041399999999996,0.1775023690607139,0.22920570415250477,1
610,61000,0.08706292189657688,tensor(0.9137),0.01000000000005619,,39401.369706639336,231.60140000000044,0.23299096308338826,0.4214689450601453,1
611,61100,0.11559653736650943,tensor(0.9051),0.010000000000053449,,7206.110280373832,56.78289999999996,0.5159168789707188,0.2770167821250852,1
612,61200,0.09019693821668624,tensor(0.7940),0.010000000000050843,,9692.44578313253,26.025100000000005,0.17486456887785717,0.10454366514019445,1
613,61300,0.06089176388457417,tensor(0.8405),0.010000000000048363,,9150.693296261972,2.1031,0.1506538920132482,0.03544749705039609,1
614,61400,0.11177084065973758,tensor(0.7043),0.010000000000046003,,10672.91598301346,41.601399999999984,0.19545152685256395,0.10592336091661358,1
615,61500,0.12194133769720793,tensor(0.6933),0.01000000000004376,,11298.654938836753,1.5116,0.21791654960461285,0.03759263864710271,1
616,61600,0.14692894008010626,tensor(0.5570),0.010000000000041627,,14869.739276186148,14.458600000000002,0.254310602256138,0.0701737526693846,1
617,61700,0.11559218388050795,tensor(0.7651),0.010000000000039595,,25886.90814848178,52.31389999999999,0.16751850833697787,0.3895591630054359,1
618,61800,0.14285431873053311,tensor(0.7855),0.010000000000037665,,30189.63597680873,104.10259999999994,0.1807615642800348,0.40175439950602015,1
619,61900,0.16808699637651445,tensor(0.7729),0.010000000000035827,,27982.588915733842,67.95559999999999,0.17352798822980026,0.09254977800779014,1
620,62000,0.1122038571164012,tensor(0.7403),0.01000000000003408,,41684.431044253084,274.4517000000003,0.2532501551159574,0.13884688741051793,1
621,62100,0.13837186858057976,tensor(0.8546),0.010000000000032419,,4681.2307692307695,0.5258,0.7335512675866193,0.08332805071315373,1
622,62200,0.10649980075657367,tensor(0.8529),0.010000000000030838,,5120.14753496995,3.9432,0.7946221052176535,0.10420718816067652,1
623,62300,0.09378437362611294,tensor(0.8814),0.010000000000029334,,4647.479139474644,32.335100000000004,0.39804476616742573,0.4778350820156643,1
624,62400,0.0757198578864336,tensor(0.9175),0.010000000000027903,,4204.933299060554,3.1546000000000003,0.6189332246653666,0.12503369005152598,1
625,62500,0.09351041335612535,tensor(0.8125),0.010000000000026541,,8213.86324292972,22.608100000000004,0.14639823411862338,0.10780649468313387,1
626,62600,0.10078157640993596,tensor(0.7349),0.010000000000025247,,11577.693508950515,45.544399999999975,0.20003921254116505,0.09869203432434769,1
627,62700,0.11541136395186186,tensor(0.8350),0.010000000000024016,,15595.263213602077,3.943200000000001,0.24955623447364086,0.024873525515675274,1
628,62800,0.09663710713386536,tensor(0.8338),0.010000000000022845,,22987.80312431581,143.9307,0.1355487647716181,0.07823468661162236,1
629,62900,0.08518712166696787,tensor(0.8282),0.010000000000021731,,23857.270176006678,142.2217,0.14845038688946405,0.05751397190252424,1
630,63000,0.11554402969777584,tensor(0.8733),0.010000000000020671,,25557.76504056461,197.55900000000028,0.15539788584798916,0.7668918132060102,1
631,63100,0.10102461095899344,tensor(0.8027),0.010000000000019663,,6508.973554029202,0.0657,0.9580698918474975,0.0052101506740682,1
632,63200,0.15637786231935025,tensor(0.7471),0.010000000000018704,,10549.0562248996,17.1531,0.18982224615075502,0.09712967157417893,1
633,63300,0.10709373667836189,tensor(0.7551),0.010000000000017792,,9540.502008032125,23.725400000000004,0.1554278277421162,0.12644105734384994,1
634,63400,0.0996738439053297,tensor(0.8341),0.010000000000016924,,12221.319104743929,0.0657,1.7947375376485497,0.020857142857142855,0
635,63500,0.09761630065739155,tensor(0.8681),0.010000000000016098,,26492.742971887546,63.88139999999998,0.16435164913983658,0.049684153217966154,1
