index,training_iteration,mean_loss,mean_reward_target_window,epsilon,episode_mean_reward,makespan,cost,deadline_success_rate,budget_success_rate,both_success_rate,loss_outlier_removed,loss_smoothed,estimated_episode_1_200
617,61700,0.1155921838805079,tensor(0.7651),0.0100000000000395,,25886.90814848178,52.31389999999999,0.1675185083369778,0.3895591630054359,1.0,0.1155921838805079,0.08314570530450581,53.701633705932935
618,61800,0.1428543187305331,tensor(0.7855),0.0100000000000376,,30189.63597680873,104.10259999999994,0.1807615642800348,0.4017543995060201,1.0,,0.08365880976123731,53.7871883061049
619,61900,0.1680869963765144,tensor(0.7729),0.0100000000000358,,27982.58891573384,67.95559999999999,0.1735279882298002,0.0925497780077901,1.0,,0.08415901128650283,53.87274290627687
620,62000,0.1122038571164012,tensor(0.7403),0.010000000000034,,41684.43104425309,274.4517000000003,0.2532501551159574,0.1388468874105179,1.0,0.1122038571164012,0.08465037332433431,53.95829750644884
621,62100,0.1383718685805797,tensor(0.8546),0.0100000000000324,,4681.2307692307695,0.5258,0.7335512675866193,0.0833280507131537,1.0,0.1383718685805797,0.08518986535969825,54.04385210662081
622,62200,0.1064998007565736,tensor(0.8529),0.0100000000000308,,5120.14753496995,3.9432,0.7946221052176535,0.1042071881606765,1.0,0.1064998007565736,0.08571603660406554,54.12940670679278
623,62300,0.0937843736261129,tensor(0.8814),0.0100000000000293,,4647.479139474644,32.335100000000004,0.3980447661674257,0.4778350820156643,1.0,0.0937843736261129,0.08622921596585587,54.214961306964746
624,62400,0.0757198578864336,tensor(0.9175),0.0100000000000279,,4204.933299060554,3.1546000000000003,0.6189332246653666,0.1250336900515259,1.0,0.0757198578864336,0.08666946183876505,54.30051590713671
625,62500,0.0935104133561253,tensor(0.8125),0.0100000000000265,,8213.86324292972,22.608100000000004,0.1463982341186233,0.1078064946831338,1.0,0.0935104133561253,0.08709883744320733,54.38607050730868
626,62600,0.1007815764099359,tensor(0.7349),0.0100000000000252,,11577.693508950517,45.544399999999975,0.200039212541165,0.0986920343243476,1.0,0.1007815764099359,0.08751761118087327,54.471625107480655
627,62700,0.1154113639518618,tensor(0.8350),0.010000000000024,,15595.263213602077,3.943200000000001,0.2495562344736408,0.0248735255156752,1.0,0.1154113639518618,0.08785111734823427,54.55717970765262
628,62800,0.0966371071338653,tensor(0.8338),0.0100000000000228,,22987.80312431581,143.9307,0.1355487647716181,0.0782346866116223,1.0,0.0966371071338653,0.08817038794235035,54.64273430782459
629,62900,0.0851871216669678,tensor(0.8282),0.0100000000000217,,23857.27017600668,142.2217,0.148450386889464,0.0575139719025242,1.0,0.0851871216669678,0.08848177531192036,54.72828890799656
630,63000,0.1155440296977758,tensor(0.8733),0.0100000000000206,,25557.76504056461,197.55900000000028,0.1553978858479891,0.7668918132060102,1.0,0.1155440296977758,0.08875812268459714,54.81384350816853
631,63100,0.1010246109589934,tensor(0.8027),0.0100000000000196,,6508.973554029202,0.0657,0.9580698918474976,0.0052101506740682,1.0,0.1010246109589934,0.08900282125630121,54.8993981083405
632,63200,0.1563778623193502,tensor(0.7471),0.0100000000000187,,10549.0562248996,17.1531,0.189822246150755,0.0971296715741789,1.0,,0.08924147788796322,54.984952708512466
633,63300,0.1070937366783618,tensor(0.7551),0.0100000000000177,,9540.502008032125,23.725400000000004,0.1554278277421162,0.1264410573438499,1.0,0.1070937366783618,0.08947424176328789,55.070507308684434
634,63400,0.0996738439053297,tensor(0.8341),0.0100000000000169,,12221.319104743929,0.0657,1.7947375376485497,0.0208571428571428,0.0,0.0996738439053297,0.08970125838243169,55.15606190885641
635,63500,0.0976163006573915,tensor(0.8681),0.010000000000016,,26492.742971887543,63.88139999999998,0.1643516491398365,0.0496841532179661,1.0,0.0976163006573915,0.08992266965295466,55.241616509028376
636,63600,0.07275310061872,tensor(0.8726),0.0100000000000153,,27152.76715042516,131.96829999999997,0.1642752412856035,0.0710071992768439,1.0,0.07275310061872,0.0901634393875812,55.32717110920034
637,63700,0.0804148891940712,tensor(0.9351),0.0100000000000145,,26794.488353413657,118.03629999999995,0.1629736421269738,0.2748353823228088,1.0,0.0804148891940712,0.09042561561035539,55.41272570937231
638,63800,0.0832589379325509,tensor(0.8386),0.0100000000000138,,24191.051015276054,28.4569,0.3847750693014538,0.0655462397788782,1.0,0.0832589379325509,0.09068634895517093,55.498280309544285
639,63900,0.0940672321245074,tensor(0.6746),0.0100000000000131,,28593.239732762828,113.04079999999996,0.175270636378315,0.4200542529077327,1.0,0.0940672321245074,0.09094161468366037,55.58383490971625
640,64000,0.098668414838612,tensor(0.8919),0.0100000000000125,,95543.3683012139,149.31780000000006,0.5923764955054934,0.0563671848457165,1.0,0.098668414838612,0.09118960731061652,55.66938950988822
641,64100,0.1010818847641348,tensor(0.7431),0.0100000000000119,,4930.0040160642575,20.504800000000003,0.5702353596602485,0.3089933694996987,1.0,0.1010818847641348,0.09143147666283302,55.75494411006019
642,64200,0.0985783240571618,tensor(0.7516),0.0100000000000113,,6353.134579439253,18.664500000000007,0.7372817335373401,0.1654507579115327,1.0,0.0985783240571618,0.09166737393227875,55.840498710232154
643,64300,0.0913906824216246,tensor(0.7790),0.0100000000000107,,9042.271214850842,3.548800000000001,0.1465029380694635,0.0837376120811703,1.0,0.0913906824216246,0.0918650645488973,55.92605331040413
644,64400,0.1111468150839209,tensor(0.8548),0.0100000000000102,,4493.954216014377,1.0516,0.6839217721903035,0.016673537339464,1.0,0.1111468150839209,0.09203304850666803,56.011607910576096
645,64500,0.1016464616730809,tensor(0.8589),0.0100000000000097,,8591.00710333649,3.4832000000000005,0.1451850698857665,0.0480242658210395,1.0,0.1016464616730809,0.09219466024865554,56.09716251074806
646,64600,0.1432274369895458,tensor(0.8008),0.0100000000000092,,9440.190361445784,27.340000000000003,0.7023637606539725,0.2010294117647059,1.0,,0.09232852791306878,56.18271711092003
647,64700,0.1231399865821003,tensor(0.7688),0.0100000000000088,,14027.6057959073,1.0516,0.2748417831578323,0.0234000890075656,1.0,0.1231399865821003,0.09237145888125246,56.268271711092005
648,64800,0.1282369044423103,tensor(0.6826),0.0100000000000084,,24937.833885073003,134.59769999999995,0.1491698781855335,0.2420473672852826,1.0,0.1282369044423103,0.0923472421785456,56.35382631126397
649,64900,0.1176295179501175,tensor(0.7393),0.0100000000000079,,28033.29158742145,66.24689999999998,0.1683519700087712,0.1512624440588181,1.0,0.1176295179501175,0.09232362341911546,56.43938091143594
650,65000,0.1009853160753846,tensor(0.7391),0.0100000000000076,,26180.07389558233,229.3673000000004,0.1559140039358487,0.173731518511786,1.0,0.1009853160753846,0.0923005878389305,56.52493551160791
651,65100,0.1052646129950881,tensor(0.8273),0.0100000000000072,,4594.997426743106,27.339600000000008,0.3799660161134711,0.1553916107764011,1.0,0.1052646129950881,0.09227812103850319,56.61049011177988
652,65200,0.0905805922299623,tensor(0.8936),0.0100000000000068,,8756.671618680843,39.23539999999999,0.1615652475135296,0.1141426659684645,1.0,0.0905805922299623,0.09223620674693428,56.69604471195185
653,65300,0.0833111071959138,tensor(0.8938),0.0100000000000065,,8472.187427221688,33.1893,0.1524505712131336,0.1127583746687504,1.0,0.0833111071959138,0.09217072144095832,56.78159931212382
654,65400,0.0895840518549084,tensor(0.8078),0.0100000000000062,,7643.022768587149,0.2629,0.1258321188957223,0.0155103244837758,1.0,0.0895840518549084,0.09195196553367327,56.867153912295784
655,65500,0.0805495439097285,tensor(0.8357),0.0100000000000059,,10501.561198640717,46.26739999999998,0.1894620834238235,0.1286706713387841,1.0,0.0805495439097285,0.09171748536200167,56.95270851246776
656,65600,0.0800774954631924,tensor(0.7922),0.0100000000000056,,13067.234177595588,4.929000000000001,0.2139252088438011,0.0843862352336928,1.0,0.0800774954631924,0.0914417337212048,57.038263112639726
657,65700,0.0824555185809731,tensor(0.8562),0.0100000000000053,,23911.262808428983,62.5666,0.1488856661959715,0.1335067429156708,1.0,0.0824555185809731,0.09116113524569831,57.12381771281169
658,65800,0.0782805566862225,tensor(0.9213),0.010000000000005,,26107.255482620854,57.3089,0.1594245669260973,0.0603156343735199,1.0,0.0782805566862225,0.09084309626892113,57.20937231298366
659,65900,0.0750782455876469,tensor(0.9369),0.0100000000000048,,29452.359471253585,68.6129,0.1778339845415389,0.1942937645126578,1.0,0.0750782455876469,0.090453840696544,57.294926913155635
660,66000,0.0673274498432874,tensor(0.9715),0.0100000000000046,,29378.52194475529,64.1441,0.1790344605337755,0.0544577075568611,1.0,0.0673274498432874,0.08999857474311283,57.3804815133276
661,66100,0.0720155695825815,tensor(0.9859),0.0100000000000043,,6356.401606425705,7.8866,0.9852610182183812,0.1250451878864753,1.0,0.0720155695825815,0.08951106901664097,57.46603611349957
662,66200,0.0644485012441873,tensor(0.9677),0.0100000000000041,,9143.12307692308,21.425,0.1615892383143742,0.0901839457844003,1.0,0.0644485012441873,0.08898913170240128,57.55159071367154
663,66300,0.0628355960175395,tensor(0.8947),0.0100000000000039,,5156.64655073106,1.6430000000000002,0.7616941508944737,0.1041851616994293,1.0,0.0628355960175395,0.08848008172925392,57.637145313843504
664,66400,0.0654962380975484,tensor(0.8623),0.0100000000000037,,8492.29913298156,15.2473,0.1500870257231751,0.0641802416129982,1.0,0.0654962380975484,0.08798360089124602,57.72269991401548
665,66500,0.0600779451057314,tensor(0.8721),0.0100000000000035,,11501.787198213158,18.862299999999998,0.1996964599008992,0.1128532966375493,1.0,0.0600779451057314,0.08747357247030878,57.808254514187446
666,66600,0.0616351926326751,tensor(0.8657),0.0100000000000034,,9500.26907630522,14.064400000000004,0.1558870398415513,0.0953518644067796,1.0,0.0616351926326751,0.08697613734371566,57.893809114359414
667,66700,0.0654209564626217,tensor(0.9102),0.0100000000000032,,11398.367068273095,37.658100000000005,0.2107434869227523,0.1447442057116501,1.0,0.0654209564626217,0.08649098456592731,57.97936371453138
668,66800,0.0613129999674856,tensor(0.7591),0.010000000000003,,23809.268225351894,121.05889999999997,0.1513236345441094,0.0485406400237372,1.0,0.0613129999674856,0.08601781086907201,58.064918314703355
669,66900,0.0615554622933268,tensor(0.7977),0.0100000000000029,,33950.36459684894,68.34999999999998,0.2067557970283326,0.0854973481437005,1.0,0.0615554622933268,0.08555632047337362,58.15047291487532
670,67000,0.070254592821002,tensor(0.8313),0.0100000000000027,,36047.79536607971,127.36789999999992,0.2126906706519235,0.325059081744634,1.0,0.070254592821002,0.08510622490226039,58.23602751504729
671,67100,0.0559667064063251,tensor(0.9459),0.0100000000000026,,7849.963305703042,1.9717,1.143471085443624,0.1250285351934052,0.0,0.0559667064063251,0.08466724280203884,58.32158211521926
672,67200,0.0579156819544732,tensor(0.9606),0.0100000000000025,,11005.835801581596,18.007800000000007,0.1825272995089733,0.0959699424429759,1.0,0.0579156819544732,0.0842390997660203,58.40713671539123
673,67300,0.0589924663491547,tensor(0.9440),0.0100000000000024,,7467.174263120061,28.91730000000001,0.8155676470783615,0.2293567576142132,1.0,0.0589924663491547,0.08384733453204285,58.4926913155632
674,67400,0.0683726077899336,tensor(0.8918),0.0100000000000022,,9838.910439400805,3.943400000000001,1.4482105023669685,0.1562980578676179,0.0,0.0683726077899336,0.08343411194137511,58.57824591573517
675,67500,0.0733278912864625,tensor(0.9111),0.0100000000000021,,13242.56074766355,3.154700000000001,0.2459140159605876,0.0336250266467704,1.0,0.0733278912864625,0.08306222294998149,58.663800515907134
676,67600,0.0725625857710838,tensor(0.9273),0.010000000000002,,16661.822511321614,5.849400000000001,0.2892860834292731,0.1049973074851911,1.0,0.0725625857710838,0.08270808599439501,58.74935511607911
677,67700,0.0579949180223047,tensor(0.9893),0.0100000000000019,,27782.611214953275,251.5810000000004,0.1689255316060686,0.1395137722027208,1.0,0.0579949180223047,0.08240059233579272,58.834909716251076
678,67800,0.1948062827996909,tensor(0.8712),0.0100000000000018,,29018.947478621543,265.7773000000004,0.1751966595186103,0.1345523903061355,1.0,,0.08210670632151364,58.92046431642304
679,67900,0.1360696938633918,tensor(0.7924),0.0100000000000017,,32681.7941364028,60.52939999999999,0.2027463433615061,0.1788958179400029,1.0,0.1360696938633918,0.08187104902397216,59.00601891659501
680,68000,0.0782759419642388,tensor(0.9198),0.0100000000000016,,31369.88292339866,125.39679999999994,0.1922908839461563,0.1164932229685162,1.0,0.0782759419642388,0.0816412104251354,59.09157351676698
681,68100,0.0964234718680381,tensor(0.8589),0.0100000000000016,,4922.082332297994,1.4459,0.5796577147003535,0.1089600602863602,1.0,0.0964234718680381,0.08143594328590892,59.17712811693895
682,68200,0.0801897292211651,tensor(0.8496),0.0100000000000015,,6162.933347769224,20.636400000000005,0.7239072087007496,0.3455525787006029,1.0,0.0801897292211651,0.08124785337913114,59.26268271711092
683,68300,0.0844272294640541,tensor(0.8926),0.0100000000000014,,5936.230131048833,12.618200000000002,0.6597746595722337,0.1188490157294904,1.0,0.0844272294640541,0.08108702807179058,59.34823731728289
684,68400,0.1059890716150403,tensor(0.8822),0.0100000000000013,,9841.97507965883,0.1314,1.4476558388333456,0.0138900634249471,0.0,0.1059890716150403,0.08094120789433043,59.433791917454855
685,68500,0.1144115923531353,tensor(0.9247),0.0100000000000013,,7531.011989281222,0.5258,0.1273126108642607,0.0084683523916894,1.0,0.1144115923531353,0.08081525244343639,59.51934651762683
686,68600,0.0671118196099996,tensor(0.8801),0.0100000000000012,,8258.16306703261,0.7886,0.145192651038035,0.0119069907896723,1.0,0.0671118196099996,0.08069240700367553,59.604901117798796
687,68700,0.0738183020614087,tensor(0.8989),0.0100000000000011,,10062.173302785037,0.3943,1.5313327787816264,0.025003170577045,0.0,0.0738183020614087,0.0805725947846495,59.690455717970764
688,68800,0.0687196762487292,tensor(0.8653),0.0100000000000011,,14141.72029073684,28.7858,0.2282921656840617,0.055181152474792,1.0,0.0687196762487292,0.08045574089201918,59.77601031814273
689,68900,0.0704982087574899,tensor(0.7829),0.010000000000001,,24606.91356194007,55.20589999999999,0.1498547095537939,0.1381114279995997,1.0,0.0704982087574899,0.08034177228068837,59.861564918314706
690,69000,0.0758400121331214,tensor(0.8007),0.010000000000001,,226919.9631578043,261.04460000000034,1.3409700829112523,0.055253498261188,0.0,0.0758400121331214,0.08023061770914351,59.94711951848667
691,69100,0.0751813108846545,tensor(0.8151),0.0100000000000009,,5453.677092509248,6.309200000000001,0.5943349671984011,0.0950753465943339,1.0,0.0751813108846545,0.08010594346656354,60.03267411865864
692,69200,0.0654598581977188,tensor(0.8711),0.0100000000000009,,9696.668770508088,14.327200000000005,1.1375779298011826,0.1211500084559445,0.0,0.0654598581977188,0.07998434760034356,60.11822871883061
693,69300,0.0818533720821142,tensor(0.8984),0.0100000000000008,,13177.87123880136,34.897600000000004,0.2234437711396839,0.1305705840535788,1.0,0.0818533720821142,0.07985778991344064,60.20378331900258
694,69400,0.0913168059289455,tensor(0.8978),0.0100000000000008,,12298.376624440703,7.097600000000001,0.2242874173002535,0.0548119545910881,1.0,0.0913168059289455,0.07973128716080849,60.28933791917455
695,69500,0.0747344284318387,tensor(0.9440),0.0100000000000008,,16096.44500186223,0.2628,0.2721808769450812,0.0176969696969696,1.0,0.0747344284318387,0.07958528752872454,60.37489251934652
696,69600,0.0848566898144781,tensor(0.9259),0.0100000000000007,,24416.98033234105,65.19579999999999,0.1486980269456915,0.0815518362853997,1.0,0.0848566898144781,0.07937343620474317,60.460447119518484
697,69700,0.0826410660333931,tensor(0.9415),0.0100000000000007,,24365.264595014585,48.3712,0.1576716986355129,0.3601995680988904,1.0,0.0826410660333931,0.07915429478629248,60.54600171969045
698,69800,0.0661163336411118,tensor(0.8805),0.0100000000000006,,32019.8898450958,132.75719999999995,0.1927045944863054,0.0844049692916088,1.0,0.0661163336411118,0.07894056426706278,60.631556319862426
699,69900,0.0580613576248288,tensor(0.7559),0.0100000000000006,,34086.25912882298,71.24189999999999,0.2172512547737135,0.0585726383293595,1.0,0.0580613576248288,0.07874463203596195,60.71711092003439
700,70000,0.074858761280775,tensor(0.8715),0.0100000000000006,,50504.46559898833,131.3113,0.3021010171110339,0.0787120035965832,1.0,0.074858761280775,0.07855353763772781,60.80266552020636
701,70100,0.071005308907479,tensor(0.8697),0.0100000000000005,,5219.917982395886,30.49450000000001,0.6037686375892234,0.2553122906898862,1.0,0.071005308907479,0.0784592386449898,60.88822012037833
702,70200,0.0597432097047567,tensor(0.8498),0.0100000000000005,,6711.428915662652,6.243400000000001,0.128081755549953,0.1212075325179577,1.0,0.0597432097047567,0.07837033796933018,60.9737747205503
703,70300,0.0664694416895508,tensor(0.9101),0.0100000000000005,,6415.644617850179,8.4122,0.6991689953084839,0.2535322483423749,1.0,0.0664694416895508,0.07828363237208191,61.05932932072227
704,70400,0.0810484328493476,tensor(0.8898),0.0100000000000005,,5690.280242362178,0.0657,0.8565700113444292,0.0020830691185795,1.0,0.0810484328493476,0.07819906765377804,61.14488392089424
705,70500,0.0669934681430459,tensor(0.9396),0.0100000000000004,,10661.622732669446,0.6572,1.584483157050909,0.1041521394611727,0.0,0.0669934681430459,0.07826942234996494,61.230438521066205
706,70600,0.0573941258899867,tensor(0.9113),0.0100000000000004,,10357.014007618274,43.90159999999999,0.8958223275968844,0.2316951657166983,1.0,0.0573941258899867,0.07833803989315957,61.31599312123818
707,70700,0.0614584996551275,tensor(0.9719),0.0100000000000004,,12509.583896477356,25.1051,0.2127113435961444,0.148103946669813,1.0,0.0614584996551275,0.07840496317602841,61.40154772141015
708,70800,0.0574154958687722,tensor(0.9369),0.0100000000000004,,28942.27783768518,119.08719999999995,0.1839473029129276,0.1591670564963444,1.0,0.0574154958687722,0.07850955830830902,61.487102321582114
709,70900,0.0588740460015833,tensor(0.9284),0.0100000000000003,,35923.80704529116,90.95809999999996,0.2209168704814153,0.1373450004529942,1.0,0.0588740460015833,0.07857224656858158,61.57265692175408
710,71000,0.1030375404283404,tensor(0.9401),0.0100000000000003,,34180.04802300504,12.289600000000002,0.5867787168037023,0.076318698379184,1.0,0.1030375404283404,0.0786333869705758,61.658211521926056
711,71100,0.2549960613809526,tensor(0.8098),0.0100000000000003,,12442.622766040238,6.4407,0.2158020666850899,0.0529053721044849,1.0,,0.07876705617050178,61.74376612209802
712,71200,0.1954375414922833,tensor(0.7553),0.0100000000000003,,11975.707103389635,15.575800000000005,0.220101902604541,0.1219527090510492,1.0,,0.0792291722061087,61.82932072226999
713,71300,0.1389208171702921,tensor(0.7482),0.0100000000000003,,11315.708362974528,5.520500000000001,0.2079717647155767,0.0972603946441156,1.0,0.1389208171702921,0.0798170331498675,61.91487532244196
714,71400,0.1250189991481602,tensor(0.8459),0.0100000000000003,,12540.872527324234,22.4768,0.2128081307977142,0.1961668703089544,1.0,0.1250189991481602,0.08055088652881906,62.00042992261393
715,71500,0.1134793560020625,tensor(0.8310),0.0100000000000002,,12134.167840012418,6.177800000000001,0.234031041954362,0.0576179817198284,1.0,0.1134793560020625,0.0812666200712533,62.0859845227859
716,71600,0.1371869300119579,tensor(0.8442),0.0100000000000002,,27981.016498405606,266.63120000000026,0.1699962453847702,0.0496965065542879,1.0,0.1371869300119579,0.08199211968389766,62.17153912295787
717,71700,0.1165609313547611,tensor(0.9058),0.0100000000000002,,32171.649799196784,65.32699999999998,0.1942531184521989,0.1541603737964885,1.0,0.1165609313547611,0.08271435732433724,62.257093723129834
718,71800,0.1127613537758588,tensor(0.9566),0.0100000000000002,,35472.316921200465,126.18479999999994,0.2199311910272476,0.0732835812227403,1.0,0.1127613537758588,0.08345625847128839,62.3426483233018
719,71900,0.1306376371532678,tensor(0.8745),0.0100000000000002,,39076.55741608037,265.3825000000003,0.2367995635431097,0.1613659856500062,1.0,0.1306376371532678,0.08417984107140124,62.428202923473776
720,72000,0.0840469895675778,tensor(0.7212),0.0100000000000002,,41111.800550516025,207.67930000000035,0.2424212651896777,0.7591450085901245,1.0,0.0840469895675778,0.08488555743447426,62.513757523645744
721,72100,0.0741126224212348,tensor(0.8289),0.0100000000000002,,7891.245388353291,27.866200000000006,0.5587019054713199,0.4078179423386507,1.0,0.0741126224212348,0.08557384870216277,62.59931212381771
722,72200,0.0974827556125819,tensor(0.8500),0.0100000000000002,,5915.224420513567,3.286200000000001,0.6966168458896532,0.2476412961567446,1.0,0.0974827556125819,0.0862451451237355,62.68486672398968
723,72300,0.109538094997406,tensor(0.8404),0.0100000000000001,,12238.814360618067,19.059300000000007,1.435813208956643,0.1526820475847152,0.0,0.109538094997406,0.08689986632502249,62.77042132416165
724,72400,0.1152861477807164,tensor(0.9020),0.0100000000000001,,10723.024096385545,3.9433000000000007,0.1991262844876561,0.0265452709525412,1.0,0.1152861477807164,0.08750092503605157,62.85597592433362
725,72500,0.1149291482567787,tensor(0.8741),0.0100000000000001,,14637.27524562665,0.0,2.132150223032769,0.0,0.0,0.1149291482567787,0.08807249119277498,62.94153052450559
726,72600,0.151384857930243,tensor(0.8659),0.0100000000000001,,29839.570281124496,260.78270000000026,0.1790362472089652,0.0514024658263278,1.0,,0.0886025061015313,63.027085124677555
727,72700,0.1075563399866223,tensor(0.8534),0.0100000000000001,,27336.81183800623,117.44379999999998,0.1645205297481142,0.0560018882859513,1.0,0.1075563399866223,0.0890705019999286,63.11263972484953
728,72800,0.1508509189635515,tensor(0.8844),0.0100000000000001,,40223.70300716176,64.407,0.2487973100148569,0.0700030432797861,1.0,,0.08936310929554295,63.1981943250215
729,72900,0.1137423687800765,tensor(0.8859),0.0100000000000001,,42615.61495327103,255.91950000000045,0.251997665164426,0.058214857647198,1.0,0.1137423687800765,0.08958296113051133,63.283748925193464
730,73000,0.1256871712580323,tensor(0.8871),0.0100000000000001,,40219.89187634795,270.7724000000005,0.2413264703889641,0.0534226959114056,1.0,0.1256871712580323,0.08977801778438961,63.36930352536543
731,73100,0.10092109747231,tensor(0.9764),0.0100000000000001,,5844.34525979552,4.469100000000001,0.8596445805869949,0.1574735729386892,1.0,0.10092109747231,0.08991328653065742,63.454858125537406
732,73200,0.0803799027204513,tensor(0.9470),0.0100000000000001,,12492.51256823416,54.28589999999996,0.2309730545863919,0.098836413290851,1.0,0.0803799027204513,0.09000043245997964,63.54041272570937
733,73300,0.083684847317636,tensor(0.9453),0.0100000000000001,,12154.512091613671,4.337600000000002,0.2078732674955537,0.0589508018483283,1.0,0.083684847317636,0.0901302094858625,63.62596732588134
734,73400,0.0982671086117625,tensor(0.8646),0.0100000000000001,,11529.416702825503,11.566800000000002,0.2118995171061093,0.0679241294262728,1.0,0.0982671086117625,0.0903117538346704,63.71152192605331
735,73500,0.0887015213631093,tensor(0.7915),0.0100000000000001,,15008.56859162992,6.966400000000001,0.2511352545305275,0.0442901646639964,1.0,0.0887015213631093,0.09050818234768501,63.797076526225275
736,73600,0.0750265397876501,tensor(0.8313),0.0100000000000001,,12078.323076923076,30.757500000000004,0.2086890826102452,0.0969442430737227,1.0,0.0750265397876501,0.09062542233930354,63.88263112639725
737,73700,0.0934426966682076,tensor(0.8142),0.01,,13538.899700681512,12.750100000000003,0.2259848197412866,0.0905997299793932,1.0,0.0934426966682076,0.09073976751631421,63.96818572656922
738,73800,0.089546640086919,tensor(0.8871),0.01,,29775.42469295831,141.95829999999998,0.1781067471553621,0.092829920940604,1.0,0.089546640086919,0.09085128935562091,64.05374032674118
739,73900,0.087597043775022,tensor(0.8366),0.01,,33139.54389867161,202.09450000000032,0.1961377837692129,0.7394332443013439,1.0,0.087597043775022,0.09096005756926571,64.13929492691315
740,74000,0.0952564020082354,tensor(0.7784),0.01,,39374.51772228797,142.48479999999995,0.2364797693195705,0.1041654543194894,1.0,0.0952564020082354,0.091051960253604,64.22484952708513
741,74100,0.0623474218323826,tensor(0.8551),0.01,,6756.019586036454,4.469300000000001,0.7679267159561949,0.3367972871137906,1.0,0.0623474218323826,0.09113412399853248,64.3104041272571
742,74200,0.0820009035617113,tensor(0.9561),0.01,,6736.167233028899,22.608100000000007,0.7716175539814064,0.3785683188211656,1.0,0.0820009035617113,0.09121425900901826,64.39595872742906
743,74300,0.0704781971685588,tensor(0.9819),0.01,,6451.660920605498,9.463900000000002,0.9529822023739392,0.2143578708946773,1.0,0.0704781971685588,0.09129241537726984,64.48151332760102
744,74400,0.1511120010353625,tensor(0.8912),0.01,,10816.92681607196,0.9201,1.2088436970362575,0.1385692771084337,0.0,,0.091368641958651,64.567067927773
745,74500,0.1424733294174075,tensor(0.8571),0.01,,12013.17670682731,8.4122,0.2091346379842194,0.1441926636955776,1.0,,0.09145045613954768,64.65262252794497
746,74600,0.1154616663046181,tensor(0.9051),0.01,,14406.8745307268,5.389100000000001,0.2675352932714631,0.0530214482487209,1.0,0.1154616663046181,0.09154443011161405,64.73817712811694
747,74700,0.1272424375265836,tensor(0.7811),0.01,,13374.437751004014,0.5258,0.2552394561826369,0.0357201086956521,1.0,0.1272424375265836,0.09163608373869112,64.8237317282889
748,74800,0.0946821162849664,tensor(0.7659),0.01,,27957.06024096385,152.7366,0.1686961220851383,0.0618254164221093,1.0,0.0946821162849664,0.09173920285469629,64.90928632846088
749,74900,0.1140415733680129,tensor(0.8621),0.01,,27013.543378999297,56.78300000000001,0.1608384519058124,0.0974163221190962,1.0,0.1140415733680129,0.09195470837908894,64.99484092863284
750,75000,0.1228552339971065,tensor(0.8623),0.01,,37187.46076503976,258.4154000000003,0.2192808674671215,0.1349413583147958,1.0,0.1228552339971065,0.09242411445099323,65.08039552880481
751,75100,0.1168598216027021,tensor(0.9319),0.01,,4625.175980763062,11.1724,0.724767453422819,0.1864552736982643,1.0,0.1168598216027021,0.09295787886869743,65.16595012897679
752,75200,0.094379591923207,tensor(0.9421),0.01,,4181.183425663296,8.5434,0.6095686008912484,0.1935084937712344,1.0,0.094379591923207,0.09347846391806325,65.25150472914875
753,75300,0.0896688329242169,tensor(0.8924),0.01,,6112.844423849243,26.025100000000005,0.104545286104431,0.0982449981124953,1.0,0.0896688329242169,0.09398635976724617,65.33705932932072
754,75400,0.0958124079369008,tensor(0.8672),0.01,,5858.911770157552,9.4638,0.0977941449845078,0.0302618872509832,1.0,0.0958124079369008,0.09449904017473083,65.42261392949268
755,75500,0.1109656542912125,tensor(0.8313),0.01,,8101.725982765447,0.0657,0.1326342973044703,0.0008748335552596,1.0,0.1109656542912125,0.09499906180672205,65.50816852966466
756,75600,0.1403024525940418,tensor(0.8485),0.01,,7476.646441409059,10.449600000000002,0.1214845513220386,0.0421439806412583,1.0,,0.09548673722557767,65.59372312983663
757,75700,0.1439322812855243,tensor(0.8297),0.01,,7407.138448807322,9.7266,0.1394661344597736,0.0469997583957477,1.0,,0.0959623712760665,65.6792777300086
758,75800,0.1293242072872817,tensor(0.8704),0.01,,9378.336355212692,53.75959999999997,0.7836883972829009,0.2336561196105701,1.0,0.1293242072872817,0.09642626127592596,65.76483233018057
759,75900,0.1373235815949738,tensor(0.8803),0.01,,7442.826198624298,1.0516,0.142039833506731,0.0102077266550184,1.0,0.1373235815949738,0.09686137200516166,65.85038693035254
760,76000,0.1165815901756286,tensor(0.8581),0.01,,24902.546115854657,64.14349999999999,0.1517575975453534,0.0700164825568702,1.0,0.1165815901756286,0.09728557450794811,65.9359415305245
761,76100,0.1237132338061928,tensor(0.8836),0.01,,8531.569354754218,13.275900000000004,0.1520608087639751,0.0492374735748989,1.0,0.1237132338061928,0.0976993028748633,66.02149613069648
762,76200,0.1195108903944492,tensor(0.8257),0.01,,9673.950510145014,20.768100000000004,1.1349127060832072,0.2873682025736821,0.0,0.1195108903944492,0.09802686710736574,66.10705073086844
763,76300,0.1232871120050549,tensor(0.9239),0.01,,8237.39534468419,7.755200000000001,0.955950333433236,0.194805325295152,1.0,0.1232871120050549,0.09816722471704604,66.19260533104041
